,count,count,count,tested,tested,tested,7daypos100k,7daypos100k,7daypos100k,percentage,percentage,percentage,count_14day,count_14day,count_14day,tested_14day,tested_14day,tested_14day,percentage_14day,percentage_14day,percentage_14day,7daypos100k_14day,7daypos100k_14day,7daypos100k_14day,population,population,population
zip,60301,60302,60304,60301,60302,60304,60301,60302,60304,60301,60302,60304,60301,60302,60304,60301,60302,60304,60301,60302,60304,60301,60302,60304,60301,60302,60304
date,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-24,221,2135,1059,5588,61446,28808,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-25,221,2137,1062,5596,61577,28868,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-26,221,2137,1062,5601,61652,28914,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-27,221,2140,1062,5601,61705,28951,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-28,221,2142,1064,5615,61812,29012,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-29,221,2141,1064,5630,61908,29085,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-30,223,2147,1067,5651,62045,29146,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-31,223,2152,1067,5661,62187,29200,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-01,223,2154,1069,5675,62305,29274,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-02,223,2159,1070,5685,62379,29337,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-03,225,2163,1072,5692,62466,29404,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-04,225,2166,1073,5710,62600,29505,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-05,226,2172,1077,5737,62763,29598,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-06,226,2177,1083,5763,63001,29684,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-07,227,2180,1086,5777,63282,29775,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-08,227,2184,1086,5799,63428,29870,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-09,227,2186,1087,5812,63579,29960,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-10,227,2189,1089,5829,63719,30023,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-11,227,2193,1093,5850,63850,30096,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-12,227,2195,1093,5868,64002,30189,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-13,228,2199,1096,5906,64164,30283,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-14,228,2207,1098,5920,64374,30375,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-15,229,2211,1100,5938,64490,30446,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-16,229,2215,1101,5959,64653,30520,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-17,230,2219,1104,5985,64759,30578,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-18,229,2223,1107,5995,64910,30648,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-19,229,2222,1109,6009,65052,30736,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-20,229,2230,1112,6030,65193,30816,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-21,229,2235,1113,6042,65311,30903,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-22,229,2237,1114,6058,65455,30968,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-23,229,2240,1117,6065,65546,31042,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-24,229,2242,1118,6073,65646,31097,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-25,230,2245,1118,6091,65791,31176,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-26,232,2251,1122,6110,65949,31269,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-27,234,2257,1125,6143,66197,31354,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-28,235,2263,1126,6162,66344,31430,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-29,236,2266,1128,6181,66507,31513,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-30,236,2267,1128,6184,66582,31550,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-31,237,2270,1130,6207,66759,31632,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-09-01,239,2285,1136,6222,66917,31727,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-09-02,239,2290,1139,6244,67099,31852,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-09-03,239,2299,1141,6259,67321,31957,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-09-04,239,2304,1143,6281,67508,32060,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-09-05,239,2307,1146,6299,67683,32163,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-09-06,239,2309,1147,6307,67829,32228,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-09-07,239,2311,1149,6320,67920,32292,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
