,count,count,count,tested,tested,tested,7daypos100k,7daypos100k,7daypos100k,percentage,percentage,percentage,count_14day,count_14day,count_14day,tested_14day,tested_14day,tested_14day,percentage_14day,percentage_14day,percentage_14day,7daypos100k_14day,7daypos100k_14day,7daypos100k_14day,Unknown tested,Unknown tested,Unknown tested,Unknown count,Unknown count,Unknown count,Unknown percentage,Unknown percentage,Unknown percentage,<20 tested,<20 tested,<20 tested,<20 count,<20 count,<20 count,<20 percentage,<20 percentage,<20 percentage,20-29 tested,20-29 tested,20-29 tested,20-29 count,20-29 count,20-29 count,20-29 percentage,20-29 percentage,20-29 percentage,30-39 tested,30-39 tested,30-39 tested,30-39 count,30-39 count,30-39 count,30-39 percentage,30-39 percentage,30-39 percentage,40-49 tested,40-49 tested,40-49 tested,40-49 count,40-49 count,40-49 count,40-49 percentage,40-49 percentage,40-49 percentage,50-59 tested,50-59 tested,50-59 tested,50-59 count,50-59 count,50-59 count,50-59 percentage,50-59 percentage,50-59 percentage,60-69 tested,60-69 tested,60-69 tested,60-69 count,60-69 count,60-69 count,60-69 percentage,60-69 percentage,60-69 percentage,70-79 tested,70-79 tested,70-79 tested,70-79 count,70-79 count,70-79 count,70-79 percentage,70-79 percentage,70-79 percentage,80+ tested,80+ tested,80+ tested,80+ count,80+ count,80+ count,80+ percentage,80+ percentage,80+ percentage,Unknown tested_14day,Unknown tested_14day,Unknown tested_14day,Unknown count_14day,Unknown count_14day,Unknown count_14day,Unknown percentage_14day,Unknown percentage_14day,Unknown percentage_14day,<20 tested_14day,<20 tested_14day,<20 tested_14day,<20 count_14day,<20 count_14day,<20 count_14day,<20 percentage_14day,<20 percentage_14day,<20 percentage_14day,20-29 tested_14day,20-29 tested_14day,20-29 tested_14day,20-29 count_14day,20-29 count_14day,20-29 count_14day,20-29 percentage_14day,20-29 percentage_14day,20-29 percentage_14day,30-39 tested_14day,30-39 tested_14day,30-39 tested_14day,30-39 count_14day,30-39 count_14day,30-39 count_14day,30-39 percentage_14day,30-39 percentage_14day,30-39 percentage_14day,40-49 tested_14day,40-49 tested_14day,40-49 tested_14day,40-49 count_14day,40-49 count_14day,40-49 count_14day,40-49 percentage_14day,40-49 percentage_14day,40-49 percentage_14day,50-59 tested_14day,50-59 tested_14day,50-59 tested_14day,50-59 count_14day,50-59 count_14day,50-59 count_14day,50-59 percentage_14day,50-59 percentage_14day,50-59 percentage_14day,60-69 tested_14day,60-69 tested_14day,60-69 tested_14day,60-69 count_14day,60-69 count_14day,60-69 count_14day,60-69 percentage_14day,60-69 percentage_14day,60-69 percentage_14day,70-79 tested_14day,70-79 tested_14day,70-79 tested_14day,70-79 count_14day,70-79 count_14day,70-79 count_14day,70-79 percentage_14day,70-79 percentage_14day,70-79 percentage_14day,80+ tested_14day,80+ tested_14day,80+ tested_14day,80+ count_14day,80+ count_14day,80+ count_14day,80+ percentage_14day,80+ percentage_14day,80+ percentage_14day,population,population,population
2020-08-01,38.3,304.8,108.0,616.9,7357.0,3358.6,,,,0,0,0,,,,,,,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,59.5,765.2,471.2,0.0,23.1,6.2,0,0,0,103.7,971.7,389.1,12.0,44.4,20.6,0,0,0,123.2,1050.1,518.6,10.2,45.4,22.3,0,0,0,92.6,1109.1,651.5,0.0,56.4,20.4,0,0,0,88.5,1163.7,589.0,7.0,43.3,17.2,0,0,0,65.7,964.0,407.4,0.0,35.1,14.2,0,0,0,58.7,777.7,240.0,0.0,26.1,7.1,0,0,0,25.0,554.5,89.8,0.0,31.0,0.0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,2536.0,32048.0,17641.0
2020-08-02,38.6,307.6,110.0,625.8,7475.0,3420.2,,,,0,0,0,,,,,,,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,60.0,786.4,485.4,0.0,24.2,6.4,0,0,0,106.4,988.4,396.2,12.0,44.8,21.2,0,0,0,125.4,1067.2,527.2,10.4,45.8,22.6,0,0,0,93.2,1131.2,665.0,0.0,56.8,20.8,0,0,0,90.0,1178.4,597.0,7.0,43.6,17.4,0,0,0,66.4,977.0,413.8,0.0,35.2,14.4,0,0,0,59.4,787.4,243.0,0.0,26.2,7.2,0,0,0,25.0,558.0,90.6,0.0,31.0,0.0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,2536.0,32048.0,17641.0
2020-08-03,38.9,310.4,112.0,634.7,7593.0,3481.8,,,,0,0,0,,,,,,,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,60.5,807.6,499.6,0.0,25.3,6.6,0,0,0,109.1,1005.1,403.3,12.0,45.2,21.8,0,0,0,127.6,1084.3,535.8,10.6,46.2,22.9,0,0,0,93.8,1153.3,678.5,0.0,57.2,21.2,0,0,0,91.5,1193.1,605.0,7.0,43.9,17.6,0,0,0,67.1,990.0,420.2,0.0,35.3,14.6,0,0,0,60.1,797.1,246.0,0.0,26.3,7.3,0,0,0,25.0,561.5,91.4,0.0,31.0,0.0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,2536.0,32048.0,17641.0
2020-08-04,39.2,313.2,114.0,643.6,7711.0,3543.4,,,,0,0,0,,,,,,,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,61.0,828.8,513.8,0.0,26.4,6.8,0,0,0,111.8,1021.8,410.4,12.0,45.6,22.4,0,0,0,129.8,1101.4,544.4,10.8,46.6,23.2,0,0,0,94.4,1175.4,692.0,0.0,57.6,21.6,0,0,0,93.0,1207.8,613.0,7.0,44.2,17.8,0,0,0,67.8,1003.0,426.6,0.0,35.4,14.8,0,0,0,60.8,806.8,249.0,0.0,26.4,7.4,0,0,0,25.0,565.0,92.2,0.0,31.0,0.0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,2536.0,32048.0,17641.0
2020-08-05,39.5,316.0,116.0,652.5,7829.0,3605.0,,,,0,0,0,,,,,,,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,61.5,850.0,528.0,0.0,27.5,7.0,0,0,0,114.5,1038.5,417.5,12.0,46.0,23.0,0,0,0,132.0,1118.5,553.0,11.0,47.0,23.5,0,0,0,95.0,1197.5,705.5,0.0,58.0,22.0,0,0,0,94.5,1222.5,621.0,7.0,44.5,18.0,0,0,0,68.5,1016.0,433.0,0.0,35.5,15.0,0,0,0,61.5,816.5,252.0,0.0,26.5,7.5,0,0,0,25.0,568.5,93.0,0.0,31.0,0.0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,2536.0,32048.0,17641.0
2020-08-06,39.8,318.8,118.0,661.4,7947.0,3666.6,,,,0,0,0,,,,,,,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,62.0,871.2,542.2,0.0,28.6,7.2,0,0,0,117.2,1055.2,424.6,12.0,46.4,23.6,0,0,0,134.2,1135.6,561.6,11.2,47.4,23.8,0,0,0,95.6,1219.6,719.0,0.0,58.4,22.4,0,0,0,96.0,1237.2,629.0,7.0,44.8,18.2,0,0,0,69.2,1029.0,439.4,0.0,35.6,15.2,0,0,0,62.2,826.2,255.0,0.0,26.6,7.6,0,0,0,25.0,572.0,93.8,0.0,31.0,0.0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,2536.0,32048.0,17641.0
2020-08-07,40.1,321.6,120.0,670.3,8065.0,3728.2,,,,0,0,0,,,,,,,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,62.5,892.4,556.4,0.0,29.700000000000003,7.4,0,0,0,119.9,1071.9,431.7,12.0,46.8,24.2,0,0,0,136.4,1152.7,570.2,11.4,47.8,24.1,0,0,0,96.2,1241.7,732.5,0.0,58.8,22.8,0,0,0,97.5,1251.9,637.0,7.0,45.1,18.4,0,0,0,69.9,1042.0,445.8,0.0,35.7,15.4,0,0,0,62.9,835.9,258.0,0.0,26.7,7.7,0,0,0,25.0,575.5,94.6,0.0,31.0,0.0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,2536.0,32048.0,17641.0
2020-08-08,40.4,324.4,122.0,679.2,8183.0,3789.8,,,,0,0,0,,,,,,,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,63.0,913.6,570.6,0.0,30.8,7.6,0,0,0,122.6,1088.6,438.8,12.0,47.2,24.8,0,0,0,138.6,1169.8,578.8,11.6,48.2,24.4,0,0,0,96.8,1263.8,746.0,0.0,59.2,23.2,0,0,0,99.0,1266.6,645.0,7.0,45.4,18.6,0,0,0,70.6,1055.0,452.2,0.0,35.8,15.6,0,0,0,63.6,845.6,261.0,0.0,26.8,7.8,0,0,0,25.0,579.0,95.4,0.0,31.0,0.0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,2536.0,32048.0,17641.0
2020-08-09,40.7,327.2,124.0,688.1,8301.0,3851.4,,,,0,0,0,,,,,,,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,63.5,934.8,584.8,0.0,31.9,7.8,0,0,0,125.3,1105.3,445.9,12.0,47.6,25.4,0,0,0,140.8,1186.9,587.4,11.8,48.6,24.7,0,0,0,97.4,1285.9,759.5,0.0,59.6,23.6,0,0,0,100.5,1281.3,653.0,7.0,45.7,18.8,0,0,0,71.3,1068.0,458.6,0.0,35.9,15.8,0,0,0,64.3,855.3,264.0,0.0,26.9,7.9,0,0,0,25.0,582.5,96.2,0.0,31.0,0.0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,2536.0,32048.0,17641.0
2020-08-10,41.0,330.0,126.0,697.0,8419.0,3913.0,,,,0,0,0,,,,,,,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,64.0,956.0,599.0,0.0,33.0,8.0,0,0,0,128.0,1122.0,453.0,12.0,48.0,26.0,0,0,0,143.0,1204.0,596.0,12.0,49.0,25.0,0,0,0,98.0,1308.0,773.0,0.0,60.0,24.0,0,0,0,102.0,1296.0,661.0,7.0,46.0,19.0,0,0,0,72.0,1081.0,465.0,0.0,36.0,16.0,0,0,0,65.0,865.0,267.0,0.0,27.0,8.0,0,0,0,25.0,586.0,97.0,0.0,31.0,0.0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,2536.0,32048.0,17641.0
2020-08-11,41.0,329.0,127.0,704.0,8539.0,3965.0,,,,0,0,0,,,,,,,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,64.0,979.0,604.0,0.0,33.0,8.0,0,0,0,129.0,1141.0,456.0,12.0,48.0,26.0,0,0,0,143.0,1223.0,608.0,12.0,49.0,25.0,0,0,0,101.0,1328.0,785.0,0.0,60.0,25.0,0,0,0,104.0,1308.0,672.0,7.0,46.0,19.0,0,0,0,73.0,1095.0,472.0,0.0,35.0,16.0,0,0,0,65.0,871.0,269.0,0.0,27.0,8.0,0,0,0,25.0,593.0,97.0,0.0,31.0,0.0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,2536.0,32048.0,17641.0
2020-08-12,42.0,331.0,128.0,708.0,8647.0,4019.0,,,,0,0,0,,,,,,,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,64.0,1002.0,614.0,0.0,33.0,9.0,0,0,0,130.0,1158.0,464.0,13.0,49.0,26.0,0,0,0,143.0,1236.0,617.0,12.0,49.0,25.0,0,0,0,103.0,1338.0,795.0,0.0,60.0,25.0,0,0,0,104.0,1325.0,680.0,7.0,46.0,19.0,0,0,0,74.0,1108.0,478.0,0.0,36.0,16.0,0,0,0,65.0,879.0,272.0,0.0,27.0,8.0,0,0,0,25.0,600.0,97.0,0.0,31.0,0.0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,2536.0,32048.0,17641.0
2020-08-13,42.0,332.0,129.0,716.0,8783.0,4082.0,,,,0,0,0,,,,,,,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,64.0,1022.0,626.0,0.0,33.0,9.0,0,0,0,131.0,1179.0,468.0,13.0,50.0,27.0,0,0,0,145.0,1254.0,633.0,12.0,49.0,24.0,0,0,0,103.0,1361.0,804.0,0.0,60.0,25.0,0,0,0,107.0,1347.0,689.0,7.0,46.0,19.0,0,0,0,75.0,1120.0,484.0,0.0,36.0,16.0,0,0,0,66.0,894.0,278.0,0.0,27.0,9.0,0,0,0,25.0,604.0,98.0,0.0,31.0,0.0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,2536.0,32048.0,17641.0
2020-08-14,42.0,337.0,132.0,722.0,8892.0,4153.0,,,,0,0,0,,,,,,,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,64.0,1049.0,644.0,0.0,35.0,9.0,0,0,0,134.0,1200.0,476.0,13.0,50.0,28.0,0,0,0,145.0,1264.0,642.0,12.0,50.0,24.0,0,0,0,103.0,1375.0,821.0,0.0,60.0,27.0,0,0,0,109.0,1364.0,698.0,7.0,47.0,19.0,0,0,0,76.0,1129.0,491.0,0.0,36.0,16.0,0,0,0,66.0,902.0,280.0,0.0,28.0,9.0,0,0,0,25.0,607.0,99.0,0.0,31.0,0.0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,2536.0,32048.0,17641.0
2020-08-15,42.0,340.0,129.0,727.0,9020.0,4232.0,,,,0,0,0,,,,,,,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,65.0,1074.0,663.0,0.0,36.0,9.0,0,0,0,135.0,1224.0,486.0,13.0,50.0,27.0,0,0,0,146.0,1279.0,649.0,12.0,50.0,24.0,0,0,0,104.0,1389.0,845.0,0.0,60.0,25.0,0,0,0,110.0,1384.0,709.0,7.0,48.0,19.0,0,0,0,76.0,1148.0,497.0,0.0,36.0,16.0,0,0,0,66.0,909.0,282.0,0.0,29.0,9.0,0,0,0,25.0,611.0,99.0,0.0,31.0,0.0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,2536.0,32048.0,17641.0
2020-08-16,42.0,340.0,130.0,734.0,9105.5,4282.0,,,,0,0,0,,,,,,,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,65.5,1094.0,673.0,0.0,36.0,10.0,0,0,0,136.0,1239.0,493.0,13.0,50.0,27.0,0,0,0,147.5,1287.5,659.5,12.0,50.0,24.0,0,0,0,105.5,1397.5,855.0,0.0,60.0,25.0,0,0,0,111.5,1399.5,714.5,7.0,48.0,19.0,0,0,0,76.5,1158.5,502.0,0.0,36.0,16.0,0,0,0,66.5,915.5,284.0,0.0,29.0,9.0,0,0,0,25.0,612.0,99.0,0.0,31.0,0.0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,2536.0,32048.0,17641.0
2020-08-17,42.0,340.0,131.0,741.0,9191.0,4332.0,,,,0,0,0,,,,,,,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,66.0,1114.0,683.0,0.0,36.0,11.0,0,0,0,137.0,1254.0,500.0,13.0,50.0,27.0,0,0,0,149.0,1296.0,670.0,12.0,50.0,24.0,0,0,0,107.0,1406.0,865.0,0.0,60.0,25.0,0,0,0,113.0,1415.0,720.0,7.0,48.0,19.0,0,0,0,77.0,1169.0,507.0,0.0,36.0,16.0,0,0,0,67.0,922.0,286.0,0.0,29.0,9.0,0,0,0,25.0,613.0,99.0,0.0,31.0,0.0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,2536.0,32048.0,17641.0
2020-08-18,42.0,345.0,134.0,751.0,9284.0,4385.0,,,,0,0,0,,,,,,,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,67.0,1128.0,701.0,0.0,39.0,13.0,0,0,0,138.0,1274.0,507.0,13.0,51.0,28.0,0,0,0,152.0,1308.0,675.0,12.0,50.0,24.0,0,0,0,108.0,1415.0,873.0,0.0,60.0,25.0,0,0,0,114.0,1428.0,725.0,7.0,48.0,19.0,0,0,0,78.0,1182.0,509.0,0.0,36.0,16.0,0,0,0,69.0,932.0,294.0,0.0,29.0,9.0,0,0,0,25.0,615.0,99.0,0.0,32.0,0.0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,2536.0,32048.0,17641.0
2020-08-19,42.0,345.0,134.0,772.0,9388.0,4429.0,,,,0,0,0,,,,,,,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,68.0,1152.0,714.0,0.0,40.0,13.0,0,0,0,143.0,1287.0,519.0,13.0,51.0,28.0,0,0,0,156.0,1326.0,678.0,12.0,50.0,24.0,0,0,0,109.0,1434.0,875.0,0.0,60.0,25.0,0,0,0,118.0,1437.0,731.0,7.0,48.0,19.0,0,0,0,80.0,1191.0,514.0,0.0,36.0,16.0,0,0,0,73.0,937.0,297.0,0.0,29.0,9.0,0,0,0,25.0,622.0,99.0,0.0,31.0,0.0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,2536.0,32048.0,17641.0
2020-08-20,42.0,346.0,135.0,785.0,9498.0,4494.0,,,,0,0,0,,,,,,,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,71.0,1177.0,730.0,0.0,40.0,14.0,0,0,0,145.0,1309.0,533.0,13.0,52.0,28.0,0,0,0,157.0,1334.0,685.0,12.0,50.0,24.0,0,0,0,114.0,1455.0,885.0,0.0,60.0,25.0,0,0,0,119.0,1442.0,736.0,7.0,48.0,19.0,0,0,0,80.0,1207.0,520.0,0.0,36.0,16.0,0,0,0,73.0,939.0,302.0,0.0,29.0,9.0,0,0,0,26.0,633.0,101.0,0.0,31.0,0.0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,2536.0,32048.0,17641.0
2020-08-21,44.0,350.0,139.0,801.0,9615.0,4549.0,,,,0,0,0,,,,,,,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,72.0,1198.0,741.0,0.0,40.0,16.0,0,0,0,150.0,1332.0,545.0,15.0,53.0,28.0,0,0,0,160.0,1348.0,692.0,12.0,50.0,24.0,0,0,0,115.0,1474.0,892.0,0.0,60.0,26.0,0,0,0,121.0,1457.0,747.0,7.0,49.0,20.0,0,0,0,80.0,1221.0,523.0,0.0,37.0,16.0,0,0,0,77.0,949.0,306.0,0.0,30.0,9.0,0,0,0,26.0,634.0,101.0,0.0,31.0,0.0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,2536.0,32048.0,17641.0
2020-08-22,44.5,354.0,139.0,816.0,9711.5,4602.0,,,,0,0,0,,,,,,,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,72.5,1215.5,751.5,0.0,42.5,16.0,0,0,0,154.0,1347.5,549.5,15.5,53.0,28.0,0,0,0,163.5,1366.5,702.0,12.0,51.5,24.0,0,0,0,116.5,1484.0,904.5,0.0,60.0,26.0,0,0,0,122.5,1469.0,756.0,7.0,49.0,20.0,0,0,0,81.0,1230.5,525.5,0.0,37.0,16.0,0,0,0,80.0,957.0,308.5,0.0,30.0,9.0,0,0,0,26.0,639.5,102.5,0.0,31.0,0.0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,2536.0,32048.0,17641.0
2020-08-23,45.0,358.0,139.0,831.0,9808.0,4655.0,,,,0,0,0,,,,,,,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,73.0,1233.0,762.0,0.0,45.0,16.0,0,0,0,158.0,1363.0,554.0,16.0,53.0,28.0,0,0,0,167.0,1385.0,712.0,12.0,53.0,24.0,0,0,0,118.0,1494.0,917.0,0.0,60.0,26.0,0,0,0,124.0,1481.0,765.0,7.0,49.0,20.0,0,0,0,82.0,1240.0,528.0,0.0,37.0,16.0,0,0,0,83.0,965.0,311.0,0.0,30.0,9.0,0,0,0,26.0,645.0,104.0,0.0,31.0,0.0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,2536.0,32048.0,17641.0
2020-08-24,45.0,360.0,139.0,838.0,9884.0,4710.0,,,,0,0,0,,,,,,,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,73.0,1246.0,780.0,0.0,47.0,16.0,0,0,0,161.0,1374.0,561.0,16.0,53.0,28.0,0,0,0,170.0,1394.0,719.0,12.0,53.0,24.0,0,0,0,119.0,1505.0,921.0,0.0,60.0,26.0,0,0,0,124.0,1493.0,774.0,7.0,49.0,20.0,0,0,0,82.0,1249.0,535.0,0.0,37.0,16.0,0,0,0,83.0,972.0,314.0,0.0,30.0,9.0,0,0,0,26.0,649.0,104.0,0.0,31.0,0.0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,2536.0,32048.0,17641.0
2020-08-25,45.0,361.0,142.0,845.0,9956.0,4759.0,,,,0,0,0,,,,,,,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,74.0,1253.0,798.0,0.0,47.0,17.0,0,0,0,163.0,1385.0,566.0,16.0,54.0,30.0,0,0,0,172.0,1403.0,722.0,12.0,53.0,24.0,0,0,0,120.0,1514.0,930.0,0.0,60.0,26.0,0,0,0,125.0,1506.0,781.0,7.0,49.0,20.0,0,0,0,82.0,1256.0,540.0,0.0,37.0,16.0,0,0,0,83.0,981.0,316.0,0.0,30.0,9.0,0,0,0,26.0,656.0,104.0,0.0,31.0,0.0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,2536.0,32048.0,17641.0
2020-08-26,45.0,371.0,143.0,856.0,10068.0,4826.0,,,,0,0,0,,,,,,,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,76.0,1278.0,817.0,0.0,52.0,17.0,0,0,0,164.0,1400.0,571.0,16.0,54.0,30.0,0,0,0,173.0,1423.0,730.0,12.0,54.0,25.0,0,0,0,121.0,1528.0,949.0,0.0,62.0,26.0,0,0,0,126.0,1518.0,788.0,7.0,51.0,20.0,0,0,0,85.0,1267.0,546.0,0.0,37.0,16.0,0,0,0,84.0,987.0,317.0,0.0,30.0,9.0,0,0,0,27.0,665.0,106.0,0.0,31.0,0.0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,2536.0,32048.0,17641.0
2020-08-27,45.0,373.0,143.0,860.0,10163.0,4874.0,,,,0,0,0,,,,,,,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,76.0,1298.0,827.0,0.0,54.0,17.0,0,0,0,164.0,1415.0,576.0,16.0,55.0,30.0,0,0,0,174.0,1435.0,737.0,12.0,54.0,25.0,0,0,0,121.0,1541.0,955.0,0.0,61.0,26.0,0,0,0,124.0,1530.0,801.0,7.0,51.0,20.0,0,0,0,90.0,1275.0,547.0,0.0,37.0,16.0,0,0,0,84.0,998.0,322.0,0.0,30.0,9.0,0,0,0,27.0,669.0,107.0,0.0,31.0,0.0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,0,0,2536.0,32048.0,17641.0
