,count,count,count,tested,tested,tested,7daypos100k,7daypos100k,7daypos100k,percentage,percentage,percentage,count_14day,count_14day,count_14day,tested_14day,tested_14day,tested_14day,percentage_14day,percentage_14day,percentage_14day,7daypos100k_14day,7daypos100k_14day,7daypos100k_14day,population,population,population
zip,60301,60302,60304,60301,60302,60304,60301,60302,60304,60301,60302,60304,60301,60302,60304,60301,60302,60304,60301,60302,60304,60301,60302,60304,60301,60302,60304
date,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-05,2.0,2.0,3.0,19.0,135.0,91.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-06,-1.0,0.0,1.0,34.0,156.0,108.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-07,0.0,5.0,2.0,35.0,398.0,176.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-08,0.0,2.0,0.0,15.0,133.0,81.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-09,1.0,5.0,3.0,21.0,198.0,106.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-10,1.0,0.0,1.0,10.0,64.0,38.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-11,0.0,1.0,1.0,10.0,85.0,54.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-12,0.0,1.0,3.0,12.0,135.0,67.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-13,0.0,2.0,1.0,20.0,143.0,104.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-14,0.0,4.0,1.0,20.0,221.0,92.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-15,0.0,4.0,3.0,13.0,182.0,74.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-16,-1.0,1.0,0.0,6.0,124.0,59.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-17,0.0,1.0,-1.0,9.0,80.0,35.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-18,0.0,7.0,1.0,10.0,227.0,44.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-19,0.0,1.0,1.0,14.0,160.0,76.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-20,0.0,0.0,0.0,16.0,140.0,86.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-21,0.0,6.0,0.0,17.0,233.0,98.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-22,0.0,3.0,0.0,18.0,123.0,61.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-23,0.0,1.0,2.0,17.0,98.0,58.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-24,0.0,3.0,0.0,5.0,82.0,46.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-25,0.0,4.0,1.0,11.0,77.0,25.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-26,0.0,2.0,1.0,14.0,121.0,65.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-27,0.0,2.0,1.0,9.0,123.0,49.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-28,0.0,4.0,2.0,8.0,193.0,52.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-29,0.0,7.0,0.0,6.0,141.0,56.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-30,0.0,0.0,0.0,11.0,110.0,48.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-05-31,0.0,1.0,1.0,3.0,66.0,35.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-01,0.0,0.0,0.0,6.0,75.0,30.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-02,0.0,1.0,0.0,3.0,41.0,17.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-03,0.0,0.0,0.0,9.0,118.0,73.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-04,0.0,1.0,0.0,8.0,225.0,61.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-05,0.0,1.0,0.0,17.0,92.0,52.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-06,0.0,0.0,1.0,12.0,100.0,60.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-07,0.0,0.0,0.0,16.0,48.0,27.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-08,0.0,0.0,0.0,8.0,72.0,36.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-09,0.0,-1.0,0.0,14.0,93.0,53.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-10,0.0,0.0,0.0,15.0,88.0,46.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-11,0.0,4.0,0.0,4.0,100.0,42.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-12,0.0,0.0,0.0,15.0,224.0,73.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-13,0.0,1.0,1.0,23.0,173.0,72.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-14,0.0,-1.0,0.0,7.0,92.0,61.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-15,0.0,-1.0,0.0,7.0,159.0,61.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-16,0.0,0.0,-1.0,8.0,133.0,76.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-17,0.0,-1.0,0.0,12.0,144.0,77.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-18,1.0,0.0,0.0,7.0,263.0,71.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-19,0.0,0.0,0.0,21.0,134.0,68.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-20,0.0,0.0,0.0,11.0,142.0,67.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-21,0.0,0.0,0.0,10.0,72.0,26.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-22,0.0,-2.0,-1.0,7.0,137.0,56.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-23,0.0,0.0,0.0,7.0,152.0,85.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-24,0.0,-1.0,-1.0,10.0,136.0,68.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-25,0.0,0.0,0.0,20.0,241.0,117.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-26,0.0,0.0,0.0,11.0,108.0,53.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-27,0.0,1.0,0.0,10.0,85.0,42.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-28,0.0,-1.0,0.0,3.0,59.0,32.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-29,0.0,0.0,0.0,8.0,123.0,66.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-06-30,0.0,0.0,0.0,14.0,151.0,69.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-01,0.0,0.0,0.0,4.0,169.0,43.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-02,0.0,1.0,0.0,8.0,67.0,47.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-03,0.0,3.0,0.0,6.0,129.0,33.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-04,0.0,0.0,0.0,0.0,20.0,6.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-05,0.0,0.0,0.0,0.0,1.0,5.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-06,0.0,0.0,1.0,10.0,130.0,56.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-07,0.0,2.0,1.0,3.0,47.0,40.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-08,0.0,1.0,0.0,9.0,111.0,36.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-09,0.0,1.0,1.0,8.0,133.0,56.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-10,0.0,0.0,3.0,7.0,109.0,45.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-11,0.0,5.0,1.0,8.0,81.0,37.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-12,0.0,2.0,0.0,4.0,58.0,34.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-13,-1.0,1.0,1.0,7.0,48.0,44.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-14,0.0,3.0,2.0,8.0,107.0,45.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-15,1.0,2.0,2.0,14.0,99.0,47.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-16,0.0,0.0,1.0,7.0,82.0,30.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-17,0.0,1.0,1.0,6.0,104.0,39.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-18,1.0,2.0,0.0,5.0,83.0,60.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-19,1.0,1.0,0.0,8.0,72.0,28.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-20,0.0,0.0,1.0,6.0,52.0,19.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-21,0.0,2.0,1.0,7.0,71.0,36.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-22,0.0,7.0,1.0,12.0,137.0,57.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-23,0.0,3.0,3.0,9.0,93.0,42.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-24,0.0,0.0,2.0,16.0,131.0,57.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-25,0.0,2.0,3.0,8.0,131.0,60.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-26,0.0,0.0,0.0,5.0,75.0,46.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-27,0.0,3.0,0.0,0.0,53.0,37.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-28,0.0,2.0,2.0,14.0,107.0,61.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-29,0.0,-1.0,0.0,15.0,96.0,73.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-30,2.0,6.0,3.0,21.0,137.0,61.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-07-31,0.0,5.0,0.0,10.0,142.0,54.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-01,0.0,2.0,2.0,14.0,118.0,74.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-02,0.0,5.0,1.0,10.0,74.0,63.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-03,2.0,4.0,2.0,7.0,87.0,67.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-04,0.0,3.0,1.0,18.0,134.0,101.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-05,1.0,6.0,4.0,27.0,163.0,93.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-06,0.0,5.0,6.0,26.0,238.0,86.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-07,1.0,3.0,3.0,14.0,281.0,91.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-08,0.0,4.0,0.0,22.0,146.0,95.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-09,0.0,2.0,1.0,13.0,151.0,90.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-10,0.0,3.0,2.0,17.0,140.0,63.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-11,0.0,4.0,4.0,21.0,131.0,73.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-12,0.0,2.0,0.0,18.0,152.0,93.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-13,1.0,4.0,3.0,38.0,162.0,94.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-14,0.0,8.0,2.0,14.0,210.0,92.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-15,1.0,4.0,2.0,18.0,116.0,71.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-16,0.0,4.0,1.0,21.0,163.0,74.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-17,1.0,4.0,3.0,26.0,106.0,58.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-18,-1.0,4.0,3.0,10.0,151.0,70.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-19,0.0,-1.0,2.0,14.0,142.0,88.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-20,0.0,8.0,3.0,21.0,141.0,80.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-21,0.0,5.0,1.0,12.0,118.0,87.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-22,0.0,2.0,1.0,16.0,144.0,65.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-23,0.0,3.0,3.0,7.0,91.0,74.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-24,0.0,2.0,1.0,8.0,100.0,55.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-25,1.0,3.0,0.0,18.0,145.0,79.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-26,2.0,6.0,4.0,19.0,158.0,93.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-27,2.0,6.0,3.0,33.0,248.0,85.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-28,1.0,6.0,1.0,19.0,147.0,76.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-29,1.0,3.0,2.0,19.0,163.0,83.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-30,0.0,1.0,0.0,3.0,75.0,37.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-08-31,1.0,3.0,2.0,23.0,177.0,82.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-09-01,2.0,15.0,6.0,15.0,158.0,95.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-09-02,0.0,5.0,3.0,22.0,182.0,125.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-09-03,0.0,9.0,2.0,15.0,222.0,105.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-09-04,0.0,5.0,2.0,22.0,187.0,103.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-09-05,0.0,3.0,3.0,18.0,175.0,103.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-09-06,0.0,2.0,1.0,8.0,146.0,65.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-09-07,0.0,2.0,2.0,13.0,91.0,64.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-09-08,0.0,3.0,5.0,18.0,95.0,59.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-09-09,0.0,4.0,3.0,36.0,249.0,107.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
2021-09-10,1.0,9.0,4.0,15.0,452.0,130.0,,,,0,0,0,,,,,,,0,0,0,,,,2536.0,32048.0,17641.0
