date,count,tested,percentage,count_14day,tested_14day,percentage_14day,Unknown tested,Unknown count,Unknown percentage,<20 tested,<20 count,<20 percentage,20-29 tested,20-29 count,20-29 percentage,30-39 tested,30-39 count,30-39 percentage,40-49 tested,40-49 count,40-49 percentage,50-59 tested,50-59 count,50-59 percentage,60-69 tested,60-69 count,60-69 percentage,70-79 tested,70-79 count,70-79 percentage,80+ tested,80+ count,80+ percentage,Unknown tested_14day,Unknown count_14day,Unknown percentage_14day,<20 tested_14day,<20 count_14day,<20 percentage_14day,20-29 tested_14day,20-29 count_14day,20-29 percentage_14day,30-39 tested_14day,30-39 count_14day,30-39 percentage_14day,40-49 tested_14day,40-49 count_14day,40-49 percentage_14day,50-59 tested_14day,50-59 count_14day,50-59 percentage_14day,60-69 tested_14day,60-69 count_14day,60-69 percentage_14day,70-79 tested_14day,70-79 count_14day,70-79 percentage_14day,80+ tested_14day,80+ count_14day,80+ percentage_14day
2020-06-30,2.0,121.0,0.01652892561983471,1.5714285714285714,105.5,0.014895057549085985,0.0,0.0,,9.0,0.0,0.0,10.0,0.0,0.0,20.0,1.0,0.05,22.0,0.0,0.0,22.0,0.0,0.0,16.0,0.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,8.928571428571429,0.07142857142857142,0.008,13.5,0.8571428571428571,0.06349206349206349,17.357142857142858,0.5,0.02880658436213992,17.5,0.21428571428571427,0.012244897959183673,18.142857142857142,0.07142857142857142,0.003937007874015748,13.928571428571429,0.0,0.0,10.428571428571429,0.21428571428571427,0.02054794520547945,5.428571428571429,-0.07142857142857142,-0.013157894736842105
2020-07-01,1.0,129.0,0.007751937984496124,1.6428571428571428,108.71428571428571,0.015111695137976347,0.0,0.0,,10.0,0.0,0.0,19.0,0.0,0.0,22.0,0.0,0.0,27.0,0.0,0.0,23.0,0.0,0.0,12.0,0.0,0.0,11.0,1.0,0.09090909090909091,5.0,0.0,0.0,0.0,0.0,,9.142857142857142,0.07142857142857142,0.0078125,14.0,0.8571428571428571,0.061224489795918366,17.928571428571427,0.42857142857142855,0.02390438247011952,18.5,0.21428571428571427,0.011583011583011582,19.0,0.0,0.0,13.857142857142858,0.0,0.0,10.714285714285714,0.21428571428571427,0.02,5.571428571428571,-0.07142857142857142,-0.01282051282051282
2020-07-02,2.0,134.0,0.014925373134328358,1.6428571428571428,112.28571428571429,0.014631043256997454,0.0,0.0,,19.0,1.0,0.05263157894736842,17.0,0.0,0.0,19.0,0.0,0.0,24.0,0.0,0.0,23.0,0.0,0.0,17.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,9.928571428571429,0.14285714285714285,0.014388489208633093,14.285714285714286,0.7857142857142857,0.05499999999999999,18.285714285714285,0.42857142857142855,0.0234375,19.285714285714285,0.21428571428571427,0.011111111111111112,19.785714285714285,0.0,0.0,14.071428571428571,0.0,0.0,10.928571428571429,0.21428571428571427,0.0196078431372549,5.714285714285714,-0.07142857142857142,-0.012499999999999999
2020-07-03,2.0,135.0,0.014814814814814815,1.7142857142857142,115.21428571428571,0.014879107253564786,0.0,0.0,,18.0,0.0,0.0,17.0,0.0,0.0,21.0,1.0,0.047619047619047616,25.0,1.0,0.04,22.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,10.5,0.14285714285714285,0.013605442176870748,14.642857142857142,0.7142857142857143,0.04878048780487805,18.714285714285715,0.5,0.026717557251908396,20.0,0.2857142857142857,0.014285714285714285,20.285714285714285,0.0,0.0,14.214285714285714,0.0,0.0,11.071428571428571,0.21428571428571427,0.01935483870967742,5.785714285714286,-0.07142857142857142,-0.012345679012345678
2020-07-04,2.0,134.0,0.014925373134328358,1.8571428571428572,118.14285714285714,0.015719467956469165,0.0,0.0,,19.0,1.0,0.05263157894736842,17.0,0.0,0.0,19.0,0.0,0.0,24.0,0.0,0.0,22.0,0.0,0.0,17.0,0.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,11.071428571428571,0.21428571428571427,0.01935483870967742,14.928571428571429,0.5714285714285714,0.03827751196172249,19.071428571428573,0.5,0.026217228464419474,20.5,0.2857142857142857,0.013937282229965157,20.714285714285715,0.0,0.0,14.571428571428571,0.0,0.0,11.285714285714286,0.21428571428571427,0.018987341772151896,5.857142857142857,-0.07142857142857142,-0.012195121951219513
2020-07-05,2.0,133.0,0.015037593984962405,1.7857142857142858,121.0,0.01475796930342385,0.0,0.0,,19.0,1.0,0.05263157894736842,16.0,0.0,0.0,21.0,0.0,0.0,25.0,0.0,0.0,22.0,1.0,0.045454545454545456,15.0,0.0,0.0,11.0,1.0,0.09090909090909091,6.0,0.0,0.0,0.0,0.0,,11.714285714285714,0.2857142857142857,0.024390243902439025,15.142857142857142,0.42857142857142855,0.02830188679245283,19.428571428571427,0.5,0.02573529411764706,21.285714285714285,0.21428571428571427,0.010067114093959731,21.214285714285715,0.14285714285714285,0.006734006734006734,14.571428571428571,0.0,0.0,11.571428571428571,0.21428571428571427,0.018518518518518517,5.928571428571429,-0.07142857142857142,-0.012048192771084336
2020-07-06,3.0,133.0,0.022556390977443608,2.0,123.85714285714286,0.016147635524798153,0.0,0.0,,19.0,0.0,0.0,17.0,2.0,0.11764705882352941,19.0,1.0,0.05263157894736842,23.0,1.0,0.043478260869565216,23.0,0.0,0.0,17.0,1.0,0.058823529411764705,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,12.285714285714286,0.2857142857142857,0.02325581395348837,15.428571428571429,0.42857142857142855,0.027777777777777776,19.785714285714285,0.5714285714285714,0.02888086642599278,21.714285714285715,0.2857142857142857,0.013157894736842105,21.714285714285715,0.14285714285714285,0.006578947368421052,14.928571428571429,0.07142857142857142,0.004784688995215311,11.714285714285714,0.21428571428571427,0.018292682926829267,6.0,-0.07142857142857142,-0.011904761904761904
2020-07-07,2.0,134.0,0.014925373134328358,2.0714285714285716,126.71428571428571,0.016347237880496055,0.0,0.0,,19.0,1.0,0.05263157894736842,17.0,0.0,0.0,19.0,0.0,0.0,24.0,0.0,0.0,22.0,0.0,0.0,17.0,0.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,12.928571428571429,0.35714285714285715,0.027624309392265192,15.785714285714286,0.35714285714285715,0.02262443438914027,20.071428571428573,0.5714285714285714,0.02846975088967971,22.357142857142858,0.2857142857142857,0.012779552715654952,22.214285714285715,0.14285714285714285,0.006430868167202571,15.214285714285714,0.07142857142857142,0.004694835680751174,11.928571428571429,0.21428571428571427,0.017964071856287425,6.142857142857143,-0.07142857142857142,-0.011627906976744184
2020-07-08,2.0,135.0,0.014814814814814815,2.0714285714285716,127.85714285714286,0.016201117318435754,0.0,0.0,,18.0,0.0,0.0,17.0,0.0,0.0,21.0,1.0,0.047619047619047616,25.0,1.0,0.04,22.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,13.714285714285714,0.35714285714285715,0.026041666666666668,15.642857142857142,0.35714285714285715,0.022831050228310504,20.0,0.6428571428571429,0.03214285714285715,22.928571428571427,0.35714285714285715,0.015576323987538943,22.214285714285715,0.14285714285714285,0.006430868167202571,15.214285714285714,0.07142857142857142,0.004694835680751174,11.928571428571429,0.21428571428571427,0.017964071856287425,6.071428571428571,-0.07142857142857142,-0.011764705882352941
2020-07-09,2.0,134.0,0.014925373134328358,2.142857142857143,129.0,0.01661129568106312,0.0,0.0,,19.0,1.0,0.05263157894736842,17.0,0.0,0.0,19.0,0.0,0.0,24.0,0.0,0.0,23.0,0.0,0.0,17.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,14.5,0.42857142857142855,0.029556650246305417,15.428571428571429,0.21428571428571427,0.013888888888888888,19.928571428571427,0.5,0.025089605734767026,23.357142857142858,0.35714285714285715,0.01529051987767584,22.142857142857142,0.14285714285714285,0.0064516129032258064,15.5,0.07142857142857142,0.004608294930875576,11.857142857142858,0.14285714285714285,0.012048192771084336,6.0,0.0,0.0
2020-07-10,3.0,191.0,0.015706806282722512,2.2142857142857144,134.14285714285714,0.01650692225772098,0.0,0.0,,31.0,1.0,0.03225806451612903,26.0,1.0,0.038461538461538464,22.0,0.0,0.0,36.0,0.0,0.0,29.0,0.0,0.0,21.0,0.0,0.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,16.214285714285715,0.5,0.03083700440528634,15.928571428571429,0.2857142857142857,0.017937219730941704,19.928571428571427,0.5,0.025089605734767026,24.714285714285715,0.35714285714285715,0.014450867052023121,22.642857142857142,0.14285714285714285,0.006309148264984227,15.928571428571429,0.07142857142857142,0.004484304932735426,12.357142857142858,0.14285714285714285,0.011560693641618497,6.285714285714286,0.0,0.0
2020-07-11,3.0,193.0,0.015544041450777202,2.2857142857142856,139.28571428571428,0.01641025641025641,0.0,0.0,,30.0,1.0,0.03333333333333333,27.0,2.0,0.07407407407407407,25.0,0.0,0.0,34.0,0.0,0.0,29.0,0.0,0.0,20.0,2.0,0.1,19.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,17.714285714285715,0.5714285714285714,0.03225806451612903,17.142857142857142,0.42857142857142855,0.024999999999999998,20.285714285714285,0.42857142857142855,0.02112676056338028,25.571428571428573,0.35714285714285715,0.013966480446927373,23.142857142857142,0.14285714285714285,0.006172839506172839,16.214285714285715,0.21428571428571427,0.013215859030837003,12.642857142857142,0.14285714285714285,0.011299435028248588,6.357142857142857,0.0,0.0
2020-07-12,2.0,193.0,0.010362694300518135,2.2142857142857144,144.35714285714286,0.015338941118258289,0.0,0.0,,31.0,0.0,0.0,27.0,0.0,0.0,23.0,3.0,0.13043478260869565,35.0,0.0,0.0,30.0,0.0,0.0,21.0,0.0,0.0,18.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,19.357142857142858,0.5714285714285714,0.02952029520295203,18.285714285714285,0.35714285714285715,0.01953125,20.642857142857142,0.5714285714285714,0.02768166089965398,26.357142857142858,0.2857142857142857,0.01084010840108401,23.785714285714285,0.07142857142857142,0.003003003003003003,16.714285714285715,0.21428571428571427,0.012820512820512818,12.857142857142858,0.14285714285714285,0.01111111111111111,6.285714285714286,0.0,0.0
2020-07-13,3.0,191.0,0.015706806282722512,2.2142857142857144,149.28571428571428,0.014832535885167466,0.0,0.0,,31.0,1.0,0.03225806451612903,26.0,1.0,0.038461538461538464,22.0,0.0,0.0,36.0,0.0,0.0,29.0,0.0,0.0,21.0,0.0,0.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,20.857142857142858,0.5714285714285714,0.0273972602739726,19.285714285714285,0.42857142857142855,0.022222222222222223,20.857142857142858,0.5,0.023972602739726026,27.428571428571427,0.21428571428571427,0.0078125,24.357142857142858,0.07142857142857142,0.0029325513196480934,17.214285714285715,0.21428571428571427,0.012448132780082987,13.0,0.14285714285714285,0.010989010989010988,6.285714285714286,0.0,0.0
2020-07-14,0.0,69.0,0.0,2.0714285714285716,145.57142857142858,0.01422963689892051,0.0,0.0,,11.0,0.0,0.0,8.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,14.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,21.0,0.5714285714285714,0.027210884353741496,19.142857142857142,0.42857142857142855,0.022388059701492536,20.357142857142858,0.42857142857142855,0.021052631578947368,26.214285714285715,0.21428571428571427,0.008174386920980926,23.785714285714285,0.07142857142857142,0.003003003003003003,16.714285714285715,0.21428571428571427,0.012820512820512818,12.428571428571429,0.14285714285714285,0.011494252873563218,5.857142857142857,0.0,0.0
2020-07-15,2.0,180.0,0.011111111111111112,2.142857142857143,149.21428571428572,0.014360938247965532,0.0,0.0,,22.0,0.0,0.0,23.0,0.0,0.0,21.0,1.0,0.047619047619047616,35.0,0.0,0.0,34.0,0.0,0.0,25.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,,21.857142857142858,0.5714285714285714,0.0261437908496732,19.428571428571427,0.42857142857142855,0.022058823529411766,20.285714285714285,0.5,0.024647887323943664,26.785714285714285,0.21428571428571427,0.008,24.571428571428573,0.07142857142857142,0.002906976744186046,17.642857142857142,0.21428571428571427,0.012145748987854251,12.285714285714286,0.07142857142857142,0.005813953488372092,6.285714285714286,0.0,0.0
2020-07-16,7.0,190.0,0.03684210526315789,2.5,153.21428571428572,0.016317016317016316,0.0,0.0,,28.0,0.0,0.0,23.0,1.0,0.043478260869565216,36.0,0.0,0.0,23.0,2.0,0.08695652173913043,38.0,1.0,0.02631578947368421,20.0,0.0,0.0,13.0,0.0,0.0,9.0,2.0,0.2222222222222222,0.0,0.0,,22.5,0.5,0.022222222222222223,19.857142857142858,0.5,0.025179856115107913,21.5,0.5,0.023255813953488372,26.714285714285715,0.35714285714285715,0.013368983957219251,25.642857142857142,0.14285714285714285,0.005571030640668524,17.857142857142858,0.21428571428571427,0.011999999999999999,12.428571428571429,0.07142857142857142,0.005747126436781609,6.5,0.14285714285714285,0.021978021978021976
2020-07-17,2.0,180.0,0.011111111111111112,2.5,156.42857142857142,0.015981735159817354,0.0,0.0,,38.0,0.0,0.0,14.0,0.0,0.0,24.0,1.0,0.041666666666666664,34.0,0.0,0.0,31.0,0.0,0.0,19.0,0.0,0.0,13.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,23.928571428571427,0.5,0.020895522388059702,19.642857142857142,0.5,0.025454545454545455,21.714285714285715,0.5,0.023026315789473683,27.357142857142858,0.2857142857142857,0.010443864229765011,26.285714285714285,0.14285714285714285,0.005434782608695652,18.142857142857142,0.21428571428571427,0.011811023622047244,12.642857142857142,0.07142857142857142,0.005649717514124294,6.714285714285714,0.14285714285714285,0.02127659574468085
2020-07-18,5.0,199.0,0.02512562814070352,2.7142857142857144,161.07142857142858,0.016851441241685142,0.0,0.0,,34.0,1.0,0.029411764705882353,32.0,3.0,0.09375,30.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,21.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,25.0,0.5,0.02,20.714285714285715,0.7142857142857143,0.034482758620689655,22.5,0.5,0.022222222222222223,27.857142857142858,0.2857142857142857,0.010256410256410256,26.928571428571427,0.14285714285714285,0.005305039787798408,18.428571428571427,0.21428571428571427,0.011627906976744186,12.642857142857142,0.07142857142857142,0.005649717514124294,6.928571428571429,0.14285714285714285,0.020618556701030927
2020-07-19,5.0,198.0,0.025252525252525252,2.9285714285714284,165.71428571428572,0.017672413793103445,0.0,0.0,,34.0,0.0,0.0,32.0,3.0,0.09375,29.0,1.0,0.034482758620689655,32.0,1.0,0.03125,31.0,2.0,0.06451612903225806,20.0,0.0,0.0,13.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,26.071428571428573,0.42857142857142855,0.01643835616438356,21.857142857142858,0.9285714285714286,0.042483660130718956,23.071428571428573,0.5714285714285714,0.024767801857585137,28.357142857142858,0.35714285714285715,0.012594458438287154,27.571428571428573,0.21428571428571427,0.0077720207253886,18.785714285714285,0.21428571428571427,0.011406844106463879,12.785714285714286,0.0,0.0,7.142857142857143,0.14285714285714285,0.019999999999999997
2020-07-20,5.0,199.0,0.02512562814070352,3.0714285714285716,170.42857142857142,0.018021793797150045,0.0,0.0,,34.0,1.0,0.029411764705882353,32.0,3.0,0.09375,30.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,21.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,27.142857142857142,0.5,0.01842105263157895,22.928571428571427,1.0,0.04361370716510904,23.857142857142858,0.5,0.020958083832335328,28.928571428571427,0.2857142857142857,0.009876543209876543,28.142857142857142,0.21428571428571427,0.0076142131979695426,19.071428571428573,0.14285714285714285,0.007490636704119849,12.857142857142858,0.0,0.0,7.357142857142857,0.14285714285714285,0.019417475728155338
2020-07-21,5.0,146.0,0.03424657534246575,3.2857142857142856,171.28571428571428,0.019182652210175146,0.0,0.0,,28.0,0.0,0.0,16.0,0.0,0.0,22.0,2.0,0.09090909090909091,29.0,1.0,0.034482758620689655,23.0,1.0,0.043478260869565216,14.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,27.785714285714285,0.42857142857142855,0.015424164524421594,22.857142857142858,1.0,0.04375,24.071428571428573,0.6428571428571429,0.026706231454005934,29.285714285714285,0.35714285714285715,0.012195121951219513,28.214285714285715,0.2857142857142857,0.010126582278481011,18.857142857142858,0.14285714285714285,0.007575757575757575,12.928571428571429,0.0,0.0,7.142857142857143,0.14285714285714285,0.019999999999999997
2020-07-22,5.0,146.0,0.03424657534246575,3.5,172.07142857142858,0.0203403902034039,0.0,0.0,,29.0,0.0,0.0,18.0,2.0,0.1111111111111111,21.0,2.0,0.09523809523809523,31.0,1.0,0.03225806451612903,22.0,0.0,0.0,12.0,1.0,0.08333333333333333,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,28.571428571428573,0.42857142857142855,0.014999999999999998,22.928571428571427,1.1428571428571428,0.04984423676012461,24.071428571428573,0.7142857142857143,0.029673590504451036,29.714285714285715,0.35714285714285715,0.01201923076923077,28.214285714285715,0.2857142857142857,0.010126582278481011,18.642857142857142,0.21428571428571427,0.011494252873563218,12.928571428571429,0.0,0.0,7.071428571428571,0.14285714285714285,0.0202020202020202
2020-07-23,3.0,206.0,0.014563106796116505,3.5714285714285716,177.21428571428572,0.02015316404675534,0.0,0.0,,37.0,3.0,0.08108108108108109,23.0,1.0,0.043478260869565216,32.0,2.0,0.0625,36.0,1.0,0.027777777777777776,30.0,0.0,0.0,24.0,1.0,0.041666666666666664,16.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,29.857142857142858,0.5714285714285714,0.019138755980861243,23.357142857142858,1.2142857142857142,0.05198776758409786,25.0,0.8571428571428571,0.03428571428571428,30.571428571428573,0.42857142857142855,0.014018691588785045,28.714285714285715,0.2857142857142857,0.009950248756218905,19.142857142857142,0.2857142857142857,0.014925373134328358,13.285714285714286,0.0,0.0,7.071428571428571,0.14285714285714285,0.0202020202020202
2020-07-24,5.0,206.0,0.024271844660194174,3.7142857142857144,178.28571428571428,0.020833333333333336,0.0,0.0,,38.0,3.0,0.07894736842105263,24.0,0.0,0.0,32.0,1.0,0.03125,37.0,1.0,0.02702702702702703,29.0,0.0,0.0,23.0,0.0,0.0,17.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,30.357142857142858,0.7142857142857143,0.023529411764705882,23.214285714285715,1.1428571428571428,0.049230769230769224,25.714285714285715,0.9285714285714286,0.03611111111111111,30.642857142857142,0.5,0.016317016317016316,28.714285714285715,0.2857142857142857,0.009950248756218905,19.285714285714285,0.2857142857142857,0.014814814814814815,13.285714285714286,0.0,0.0,7.0,0.14285714285714285,0.02040816326530612
2020-07-25,5.0,172.0,0.029069767441860465,3.857142857142857,176.78571428571428,0.02181818181818182,0.0,0.0,,27.0,1.0,0.037037037037037035,32.0,1.0,0.03125,23.0,1.0,0.043478260869565216,24.0,1.0,0.041666666666666664,23.0,0.0,0.0,20.0,0.0,0.0,14.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,30.142857142857142,0.7142857142857143,0.023696682464454978,23.571428571428573,1.0714285714285714,0.04545454545454545,25.571428571428573,1.0,0.03910614525139665,29.928571428571427,0.5714285714285714,0.01909307875894988,28.285714285714285,0.2857142857142857,0.0101010101010101,19.285714285714285,0.14285714285714285,0.007407407407407408,12.928571428571429,0.0,0.0,6.857142857142857,0.14285714285714285,0.020833333333333332
2020-07-26,4.0,171.0,0.023391812865497075,4.0,175.21428571428572,0.022829188748471257,0.0,0.0,,29.0,0.0,0.0,31.0,2.0,0.06451612903225806,25.0,0.0,0.0,24.0,1.0,0.041666666666666664,24.0,0.0,0.0,20.0,1.0,0.05,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,30.0,0.7142857142857143,0.02380952380952381,23.857142857142858,1.2142857142857142,0.05089820359281436,25.714285714285715,0.7857142857142857,0.030555555555555555,29.142857142857142,0.6428571428571429,0.022058823529411766,27.857142857142858,0.2857142857142857,0.010256410256410256,19.214285714285715,0.21428571428571427,0.011152416356877323,12.714285714285714,0.0,0.0,6.785714285714286,0.14285714285714285,0.021052631578947368
2020-07-27,5.0,171.0,0.029239766081871343,4.142857142857143,173.78571428571428,0.023838882038635434,0.0,0.0,,27.0,0.0,0.0,33.0,2.0,0.06060606060606061,24.0,1.0,0.041666666666666664,25.0,2.0,0.08,23.0,0.0,0.0,17.0,1.0,0.058823529411764705,15.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,29.714285714285715,0.6428571428571429,0.021634615384615384,24.357142857142858,1.2857142857142858,0.05278592375366569,25.857142857142858,0.8571428571428571,0.03314917127071823,28.357142857142858,0.7857142857142857,0.027707808564231738,27.428571428571427,0.2857142857142857,0.010416666666666666,18.928571428571427,0.2857142857142857,0.01509433962264151,12.571428571428571,0.0,0.0,6.642857142857143,0.14285714285714285,0.02150537634408602
2020-07-28,5.0,172.0,0.029069767441860465,4.5,181.14285714285714,0.024842271293375396,0.0,0.0,,27.0,1.0,0.037037037037037035,33.0,0.0,0.0,23.0,1.0,0.043478260869565216,24.0,1.0,0.041666666666666664,23.0,2.0,0.08695652173913043,20.0,0.0,0.0,13.0,0.0,0.0,7.0,1.0,0.14285714285714285,0.0,0.0,,30.857142857142858,0.7142857142857143,0.023148148148148147,26.142857142857142,1.2857142857142858,0.049180327868852465,26.571428571428573,0.9285714285714286,0.03494623655913978,29.714285714285715,0.8571428571428571,0.028846153846153844,28.071428571428573,0.42857142857142855,0.015267175572519082,19.714285714285715,0.2857142857142857,0.014492753623188404,13.0,0.0,0.0,7.0,0.21428571428571427,0.030612244897959183
2020-07-29,4.0,171.0,0.023391812865497075,4.642857142857143,180.5,0.025722200237435697,0.0,0.0,,29.0,1.0,0.034482758620689655,31.0,2.0,0.06451612903225806,24.0,0.0,0.0,24.0,1.0,0.041666666666666664,24.0,0.0,0.0,20.0,0.0,0.0,14.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,31.357142857142858,0.7857142857142857,0.025056947608200455,26.714285714285715,1.4285714285714286,0.053475935828877004,26.785714285714285,0.8571428571428571,0.032,28.928571428571427,0.9285714285714286,0.03209876543209877,27.357142857142858,0.42857142857142855,0.015665796344647518,19.357142857142858,0.2857142857142857,0.014760147601476014,13.357142857142858,0.0,0.0,6.714285714285714,0.21428571428571427,0.031914893617021274
2020-07-30,5.0,172.0,0.029069767441860465,4.5,179.21428571428572,0.025109605420486247,0.0,0.0,,27.0,0.0,0.0,32.0,1.0,0.03125,24.0,1.0,0.041666666666666664,24.0,1.0,0.041666666666666664,23.0,0.0,0.0,20.0,1.0,0.05,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,31.285714285714285,0.7857142857142857,0.02511415525114155,27.357142857142858,1.4285714285714286,0.05221932114882506,25.928571428571427,0.9285714285714286,0.03581267217630854,29.0,0.8571428571428571,0.029556650246305417,26.285714285714285,0.35714285714285715,0.013586956521739132,19.357142857142858,0.35714285714285715,0.01845018450184502,13.5,0.0,0.0,6.5,0.07142857142857142,0.010989010989010988
2020-07-31,0.0,214.0,0.0,4.357142857142857,181.64285714285714,0.023987416437278804,0.0,0.0,,39.0,0.0,0.0,31.0,0.0,0.0,32.0,0.0,0.0,47.0,0.0,0.0,32.0,0.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,31.357142857142858,0.7857142857142857,0.025056947608200455,28.571428571428573,1.4285714285714286,0.049999999999999996,26.5,0.8571428571428571,0.032345013477088944,29.928571428571427,0.8571428571428571,0.028639618138424822,26.357142857142858,0.35714285714285715,0.013550135501355014,19.071428571428573,0.35714285714285715,0.018726591760299626,13.714285714285714,0.0,0.0,6.142857142857143,0.07142857142857142,0.011627906976744184
2020-08-01,5.0,189.0,0.026455026455026454,4.357142857142857,180.92857142857142,0.02408211606790367,0.0,0.0,,36.0,1.0,0.027777777777777776,27.0,1.0,0.037037037037037035,28.0,0.0,0.0,37.0,0.0,0.0,24.0,0.0,0.0,20.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,31.5,0.7857142857142857,0.024943310657596373,28.214285714285715,1.2857142857142858,0.04556962025316456,26.357142857142858,0.8571428571428571,0.03252032520325203,30.357142857142858,0.8571428571428571,0.028235294117647056,25.857142857142858,0.35714285714285715,0.013812154696132596,19.0,0.35714285714285715,0.018796992481203006,13.928571428571429,0.0,0.0,5.857142857142857,0.07142857142857142,0.012195121951219513
2020-08-02,6.0,188.0,0.031914893617021274,4.428571428571429,180.21428571428572,0.024573919936583432,0.0,0.0,,35.0,1.0,0.02857142857142857,25.0,1.0,0.04,27.0,2.0,0.07407407407407407,35.0,2.0,0.05714285714285714,24.0,1.0,0.041666666666666664,20.0,0.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,31.571428571428573,0.8571428571428571,0.027149321266968323,27.714285714285715,1.1428571428571428,0.041237113402061855,26.214285714285715,0.9285714285714286,0.035422343324250684,30.571428571428573,0.9285714285714286,0.030373831775700934,25.357142857142858,0.2857142857142857,0.011267605633802816,19.0,0.35714285714285715,0.018796992481203006,13.857142857142858,0.0,0.0,5.571428571428571,0.07142857142857142,0.01282051282051282
2020-08-03,4.0,189.0,0.021164021164021163,4.357142857142857,179.5,0.02427377636291285,0.0,0.0,,37.0,2.0,0.05405405405405406,27.0,1.0,0.037037037037037035,29.0,1.0,0.034482758620689655,36.0,0.0,0.0,25.0,1.0,0.04,20.0,1.0,0.05,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,31.785714285714285,0.9285714285714286,0.029213483146067417,27.357142857142858,1.0,0.03655352480417755,26.142857142857142,1.0,0.03825136612021858,30.928571428571427,0.9285714285714286,0.030023094688221712,24.928571428571427,0.35714285714285715,0.014326647564469915,18.928571428571427,0.42857142857142855,0.022641509433962266,14.071428571428571,0.0,0.0,5.285714285714286,0.07142857142857142,0.013513513513513513
2020-08-04,5.0,188.0,0.026595744680851064,4.357142857142857,182.5,0.023874755381604693,0.0,0.0,,36.0,1.0,0.027777777777777776,27.0,1.0,0.037037037037037035,27.0,1.0,0.037037037037037035,36.0,2.0,0.05555555555555555,24.0,0.0,0.0,21.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,32.357142857142854,1.0,0.03090507726269316,28.142857142857142,1.0714285714285714,0.03807106598984771,26.5,0.9285714285714286,0.03504043126684636,31.428571428571427,1.0,0.03181818181818182,25.0,0.2857142857142857,0.011428571428571429,19.428571428571427,0.42857142857142855,0.022058823529411766,14.214285714285714,0.0,0.0,5.428571428571429,0.07142857142857142,0.013157894736842105
2020-08-05,6.0,188.0,0.031914893617021274,4.428571428571429,185.5,0.023873700423565652,0.0,0.0,,36.0,2.0,0.05555555555555555,26.0,1.0,0.038461538461538464,28.0,1.0,0.03571428571428571,38.0,0.0,0.0,23.0,0.0,0.0,19.0,1.0,0.05263157894736842,13.0,1.0,0.07692307692307693,4.0,0.0,0.0,0.0,0.0,,32.857142857142854,1.1428571428571428,0.034782608695652174,28.714285714285715,1.0,0.03482587064676617,27.0,0.8571428571428571,0.031746031746031744,31.928571428571427,0.9285714285714286,0.029082774049217004,25.071428571428573,0.2857142857142857,0.011396011396011395,19.928571428571427,0.42857142857142855,0.021505376344086023,14.428571428571429,0.07142857142857142,0.0049504950495049506,5.5,0.07142857142857142,0.012987012987012986
