,deaths,deaths,deaths,count,count,count,tested,tested,tested,percentage,percentage,percentage,deaths_per_million,deaths_per_million,deaths_per_million,deaths_7day,deaths_7day,deaths_7day,count_7day,count_7day,count_7day,tested_7day,tested_7day,tested_7day,percentage_7day,percentage_7day,percentage_7day,deaths_per_million_7day,deaths_per_million_7day,deaths_per_million_7day,deaths_14day,deaths_14day,deaths_14day,count_14day,count_14day,count_14day,tested_14day,tested_14day,tested_14day,percentage_14day,percentage_14day,percentage_14day,deaths_per_million_14day,deaths_per_million_14day,deaths_per_million_14day,population,population,population
region,Illinois,North,South,Illinois,North,South,Illinois,North,South,Illinois,North,South,Illinois,North,South,Illinois,North,South,Illinois,North,South,Illinois,North,South,Illinois,North,South,Illinois,North,South,Illinois,North,South,Illinois,North,South,Illinois,North,South,Illinois,North,South,Illinois,North,South,Illinois,North,South
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-05,56.0,53.0,3.0,1156.0,1024.0,129.0,18903.0,12354.0,4754.0,0.06115431413003227,0.08288813339808969,0.027135044173327724,4.444444444444445,5.8425149006177195,0.8471190188102778,74.57142857142857,68.0,6.571428571428571,1208.5714285714287,1104.2857142857142,109.71428571428571,21308.14285714286,15317.57142857143,4406.571428571428,0.05671875942798528,0.07209274129617711,0.024897879789924138,5.918367346938775,7.496056853622734,1.8555940412034655,76.92857142857143,69.78571428571429,7.142857142857143,1462.2142857142858,1349.2857142857142,113.78571428571429,21699.0,16047.0,4071.4285714285716,0.06738625216435254,0.08408336226620018,0.02794736842105263,6.105442176870748,7.692907086123332,2.016950044786376,12600000.0,9071436.0,3541415.0
2020-06-06,69.0,62.0,7.0,975.0,892.0,97.0,21155.0,16142.0,4028.0,0.04608839517844481,0.055259571304671046,0.024081429990069514,5.476190476190476,6.834640072420728,1.9766110438906481,75.85714285714286,69.28571428571429,6.571428571428571,1139.0,1034.2857142857142,105.57142857142857,20709.85714285714,14963.142857142857,4289.571428571428,0.05499796508218999,0.06912222413167593,0.02461118326839178,6.020408163265307,7.637789021023165,1.8555940412034655,76.5,69.21428571428571,7.357142857142857,1363.857142857143,1256.357142857143,109.85714285714286,21416.214285714286,15592.142857142857,4002.9285714285716,0.06368339075533558,0.08057629758578039,0.027444192644670865,6.071428571428571,7.6299150117231385,2.0774585461299666,12600000.0,9071436.0,3541415.0
2020-06-07,40.0,39.0,1.0,867.0,801.0,58.0,20700.0,15963.0,4178.0,0.04188405797101449,0.05017853786882165,0.013882240306366683,3.1746031746031744,4.299209077813039,0.2823730062700926,73.14285714285714,67.42857142857143,5.714285714285714,1071.0,972.1428571428571,99.28571428571429,20645.0,15052.42857142857,4251.857142857143,0.05187696778881085,0.06458378809304621,0.02335114067802305,5.804988662131518,7.433064779222543,1.6135600358291007,74.85714285714286,67.85714285714286,7.0,1246.642857142857,1146.142857142857,104.35714285714286,21060.928571428572,15298.214285714286,4074.0,0.05919220764245234,0.07492004202171121,0.025615400799495057,5.941043083900228,7.480308835022687,1.9766110438906481,12600000.0,9071436.0,3541415.0
2020-06-08,22.0,21.0,1.0,658.0,618.0,59.0,16099.0,11550.0,3838.0,0.04087210385738244,0.05350649350649351,0.015372589890568004,1.746031746031746,2.314958734207021,0.2823730062700926,73.0,67.14285714285714,5.857142857142857,1025.857142857143,931.2857142857143,98.85714285714286,20085.714285714286,14578.857142857143,4298.428571428572,0.05107396870554765,0.06387919883980715,0.022998437967363488,5.7936507936507935,7.401568742022446,1.6538990367248279,74.21428571428571,67.64285714285714,6.571428571428571,1171.2857142857142,1075.357142857143,102.57142857142857,20664.928571428572,14861.785714285714,4161.142857142857,0.056679882063814115,0.07235719606853627,0.02464982147761604,5.890022675736961,7.456686807122614,1.8555940412034655,12600000.0,9071436.0,3541415.0
2020-06-09,94.0,85.0,9.0,797.0,718.0,66.0,20309.0,15292.0,3463.0,0.039243685065734404,0.046952654982997645,0.019058619693907018,7.4603174603174605,9.370071067028418,2.5413570564308334,70.42857142857143,64.42857142857143,6.0,909.1428571428571,826.1428571428571,92.71428571428571,20639.714285714286,15069.714285714286,4377.714285714285,0.044048228796079676,0.05482140148642499,0.021178697298002872,5.5895691609977325,7.102356388621541,1.6942380376205557,78.14285714285714,71.35714285714286,6.785714285714286,1144.0714285714287,1048.7142857142858,102.71428571428571,20884.85714285714,15044.142857142857,4182.071428571428,0.05477994992954568,0.06970914166880324,0.02456062443423457,6.2018140589569155,7.866135290723857,1.9161025425470568,12600000.0,9071436.0,3541415.0
2020-06-10,77.0,65.0,12.0,625.0,567.0,84.0,20820.0,14467.0,4850.0,0.030019212295869357,0.03919264533075275,0.01731958762886598,6.111111111111111,7.165348463021731,3.3884760752411114,67.71428571428571,61.57142857142857,6.142857142857143,858.1428571428571,781.1428571428571,85.14285714285714,20118.14285714286,14513.42857142857,4429.428571428572,0.0426551726586521,0.05382207610685671,0.019222086047861704,5.374149659863945,6.787396016620584,1.7345770385162833,72.28571428571429,65.64285714285714,6.642857142857143,1109.357142857143,1017.0,102.85714285714286,21144.928571428572,15188.357142857143,4308.857142857143,0.05246445449601221,0.06695918396139901,0.023871096081161725,5.736961451247167,7.236214546721946,1.8757635416513296,12600000.0,9071436.0,3541415.0
2020-06-11,89.0,81.0,8.0,766.0,633.0,135.0,22325.0,15143.0,5835.0,0.034311310190369544,0.04180149243875058,0.02313624678663239,7.063492063492063,8.92912654622708,2.2589840501607408,63.857142857142854,58.0,5.857142857142857,834.8571428571429,750.4285714285714,89.71428571428571,20044.428571428572,14415.857142857143,4420.857142857143,0.041650333901119656,0.052055771917828585,0.020293414334647448,5.068027210884353,6.393695551619391,1.6538990367248279,71.35714285714286,64.85714285714286,6.5,1055.0,962.7142857142857,104.14285714285714,20882.928571428572,15115.07142857143,4405.785714285715,0.05051973416426951,0.0636923411353852,0.02363774906373113,5.66326530612245,7.149600444421684,1.835424540755602,12600000.0,9071436.0,3541415.0
2020-06-12,77.0,72.0,5.0,595.0,493.0,114.0,24774.0,17463.0,6371.0,0.02401711471704206,0.028231117219263586,0.01789358028566944,6.111111111111111,7.937001374424072,1.411865031350463,66.85714285714286,60.714285714285715,6.142857142857143,754.7142857142857,674.5714285714286,87.57142857142857,20883.14285714286,15145.714285714286,4651.857142857143,0.036139880423034294,0.04453876627051499,0.018825046832294322,5.3061224489795915,6.692907905020299,1.7345770385162833,70.71428571428571,64.35714285714286,6.357142857142857,981.6428571428571,889.4285714285714,98.64285714285714,21095.64285714286,15231.642857142857,4529.214285714285,0.0465329672004036,0.05839347598748845,0.02177924269425476,5.612244897959183,7.094482379321517,1.7950855398598742,12600000.0,9071436.0,3541415.0
2020-06-13,29.0,21.0,8.0,673.0,534.0,129.0,21844.0,14976.0,5257.0,0.030809375572239516,0.03565705128205128,0.024538710291040516,2.3015873015873014,2.314958734207021,2.2589840501607408,61.142857142857146,54.857142857142854,6.285714285714286,711.5714285714286,623.4285714285714,92.14285714285714,20981.571428571428,14979.142857142857,4827.428571428572,0.0339141151078157,0.04161977606958247,0.019087357954545452,4.8526077097505675,6.04723914241834,1.7749160394120105,68.5,62.07142857142857,6.428571428571429,925.2857142857143,828.8571428571429,98.85714285714286,20845.714285714286,14971.142857142857,4558.5,0.04438733552631579,0.05536365197809119,0.021686331656716653,5.436507936507937,6.8425140817207515,1.8152550403077383,12600000.0,9071436.0,3541415.0
2020-06-14,18.0,18.0,0.0,672.0,571.0,97.0,22040.0,15754.0,5546.0,0.030490018148820328,0.03624476323473404,0.017490082942661377,1.4285714285714286,1.984250343606018,0.0,58.0,51.857142857142854,6.142857142857143,683.7142857142857,590.5714285714286,97.71428571428571,21173.0,14949.285714285714,5022.857142857143,0.03229180020376355,0.03950499307181423,0.019453924914675767,4.603174603174603,5.716530751817336,1.7345770385162833,65.57142857142857,59.642857142857146,5.928571428571429,877.3571428571429,781.3571428571429,98.5,20909.0,15000.857142857143,4637.357142857143,0.041960741444217464,0.05208749976191837,0.021240546493538497,5.204081632653061,6.574797765519941,1.674068537172692,12600000.0,9071436.0,3541415.0
2020-06-15,19.0,19.0,0.0,473.0,413.0,69.0,18627.0,13726.0,4404.0,0.02539324636280668,0.030088882412938948,0.015667574931880108,1.507936507936508,2.0944864738063522,0.0,57.57142857142857,51.57142857142857,6.0,657.2857142857143,561.2857142857143,99.14285714285714,21534.14285714286,15260.142857142857,5103.714285714285,0.030522956899010873,0.03678115726308498,0.019425628393886805,4.569160997732426,5.685034714617241,1.6942380376205557,65.28571428571429,59.357142857142854,5.928571428571429,841.5714285714286,746.2857142857143,99.0,20809.928571428572,14919.5,4701.071428571428,0.04044086099011804,0.0500208260521944,0.021059029096710476,5.1814058956916105,6.543301728319844,1.674068537172692,12600000.0,9071436.0,3541415.0
2020-06-16,72.0,64.0,8.0,623.0,547.0,75.0,18729.0,13276.0,3032.0,0.033263922259597414,0.041202169328110876,0.024736147757255935,5.714285714285714,7.0551123328213965,2.2589840501607408,54.42857142857143,48.57142857142857,5.857142857142857,632.4285714285714,536.8571428571429,100.42857142857143,21308.428571428572,14972.142857142857,5042.142857142857,0.029679737729536936,0.035857067887982444,0.019917835387448648,4.319727891156463,5.354326324016238,1.6538990367248279,62.42857142857143,56.5,5.928571428571429,770.7857142857143,681.5,96.57142857142857,20974.071428571428,15020.92857142857,4709.928571428572,0.036749455960931356,0.045370031337229486,0.02050379896571073,4.954648526077098,6.228341356318889,1.674068537172692,12600000.0,9071436.0,3541415.0
2020-06-17,84.0,70.0,15.0,546.0,510.0,94.0,29987.0,20463.0,6217.0,0.018207890085703806,0.02492303181351708,0.01511983271674441,6.666666666666667,7.716529114023403,4.235595094051389,55.42857142857143,49.285714285714285,6.285714285714286,621.1428571428571,528.7142857142857,101.85714285714286,22618.0,15828.714285714286,5237.428571428572,0.027462324570822226,0.0334022256116822,0.01944792973651192,4.399092970521543,5.4330664170164775,1.7749160394120105,61.57142857142857,55.42857142857143,6.214285714285714,739.6428571428571,654.9285714285714,93.5,21368.071428571428,15171.07142857143,4833.428571428572,0.034614394640869385,0.043169566138562585,0.01934444641484897,4.886621315192744,6.110231216818532,1.754746538964147,12600000.0,9071436.0,3541415.0
2020-06-18,54.0,52.0,2.0,593.0,522.0,123.0,25504.0,15891.0,8162.0,0.023251254705144293,0.03284878232962054,0.015069835824552806,4.285714285714286,5.732278770417385,0.5647460125401852,50.42857142857143,45.142857142857146,5.428571428571429,596.4285714285714,512.8571428571429,100.14285714285714,23072.14285714286,15935.57142857143,5569.857142857143,0.02585059286090214,0.03218316614223346,0.017979430095668006,4.0022675736961455,4.976373877615093,1.5328820340376457,57.142857142857146,51.57142857142857,5.642857142857143,715.6428571428571,631.6428571428571,94.92857142857143,21558.285714285714,15175.714285714286,4995.357142857143,0.0331957218967848,0.04162195236750447,0.01900336026310145,4.53514739229025,5.685034714617241,1.593390535381237,12600000.0,9071436.0,3541415.0
2020-06-19,44.0,40.0,4.0,692.0,573.0,116.0,27171.0,16490.0,8900.0,0.025468330204997974,0.03474833232261977,0.01303370786516854,3.492063492063492,4.409445208013373,1.1294920250803704,45.714285714285715,40.57142857142857,5.285714285714286,610.2857142857143,524.2857142857143,100.42857142857143,23414.571428571428,15796.57142857143,5931.142857142857,0.02606435552952374,0.033189842280422516,0.01693241485620695,3.6281179138321997,4.472437282413564,1.492543033141918,56.285714285714285,50.642857142857146,5.714285714285714,682.5,599.4285714285714,94.0,22148.85714285714,15471.142857142857,5291.5,0.030814230982572466,0.03874494450497701,0.017764339034300292,4.467120181405895,5.582672593716932,1.6135600358291007,12600000.0,9071436.0,3541415.0
2020-06-20,44.0,41.0,3.0,634.0,554.0,78.0,25965.0,16511.0,8148.0,0.024417485076063932,0.03355338864999091,0.009572901325478646,3.492063492063492,4.519681338213707,0.8471190188102778,47.857142857142854,43.42857142857143,4.571428571428571,604.7142857142857,527.1428571428571,93.14285714285714,24003.285714285714,16015.857142857143,6344.142857142857,0.025192979532563994,0.032913808636083876,0.01468170866265847,3.7981859410430836,4.787397654414519,1.2908480286632804,54.5,49.142857142857146,5.428571428571429,658.1428571428571,575.2857142857143,92.64285714285714,22492.428571428572,15497.5,5585.785714285715,0.0292606400884107,0.03712119466273362,0.016585465659006916,4.325396825396825,5.41731839841643,1.5328820340376457,12600000.0,9071436.0,3541415.0
2020-06-21,21.0,18.0,3.0,658.0,554.0,100.0,23816.0,18003.0,4871.0,0.02762848505206584,0.030772649002943953,0.020529665366454525,1.6666666666666667,1.984250343606018,0.8471190188102778,48.285714285714285,43.42857142857143,5.0,602.7142857142857,524.7142857142857,93.57142857142857,24257.0,16337.142857142857,6247.714285714285,0.024847025011925865,0.0321178733823015,0.014976905839850002,3.8321995464852607,4.787397654414519,1.411865031350463,53.142857142857146,47.642857142857146,5.571428571428571,643.2142857142857,557.6428571428571,95.64285714285714,22715.0,15643.214285714286,5635.285714285715,0.028316719600012575,0.035647587954612904,0.016972139833193903,4.217687074829932,5.251964203115929,1.5732210349333728,12600000.0,9071436.0,3541415.0
2020-06-22,24.0,22.0,2.0,462.0,412.0,52.0,18219.0,13324.0,3897.0,0.0253581425983863,0.030921645151606125,0.01334359763920965,1.9047619047619047,2.4251948644073553,0.5647460125401852,49.0,43.857142857142854,5.285714285714286,601.1428571428571,524.5714285714286,91.14285714285714,24198.714285714286,16279.714285714286,6175.285714285715,0.024841933750907663,0.0322223977254778,0.014759293959793645,3.888888888888889,4.834641710214662,1.492543033141918,53.285714285714285,47.714285714285715,5.642857142857143,629.2142857142857,542.9285714285714,95.14285714285714,22866.428571428572,15769.92857142857,5639.5,0.027516946240589757,0.03442809325162267,0.01687079654984611,4.229024943310657,5.259838212415953,1.593390535381237,12600000.0,9071436.0,3541415.0
2020-06-23,38.0,33.0,4.0,601.0,529.0,78.0,20507.0,13576.0,4982.0,0.029307065879943434,0.038965822038892164,0.01565636290646327,3.015873015873016,3.6377922966110328,1.1294920250803704,44.142857142857146,39.42857142857143,4.714285714285714,598.0,522.0,91.57142857142857,24452.714285714286,16322.57142857143,6453.857142857143,0.02445536282854956,0.03198025521188888,0.01418863581025743,3.5034013605442182,4.346453133613182,1.331187029559008,49.285714285714285,44.0,5.285714285714286,615.2142857142857,529.4285714285714,96.0,22880.571428571428,15647.357142857143,5748.0,0.02688806473364801,0.033835015497824826,0.016701461377870562,3.91156462585034,4.850389728814711,1.492543033141918,12600000.0,9071436.0,3541415.0
2020-06-24,62.0,56.0,7.0,715.0,557.0,163.0,29331.0,16649.0,9462.0,0.024376939074699122,0.03345546279055799,0.017226801944620587,4.920634920634921,6.173223291218722,1.9766110438906481,41.0,37.42857142857143,3.5714285714285716,622.1428571428571,528.7142857142857,101.42857142857143,24359.0,15777.714285714286,6917.428571428572,0.025540574618944007,0.033510195212053166,0.01466275659824047,3.253968253968254,4.125980873212514,1.008475022393188,48.214285714285715,43.357142857142854,4.928571428571429,621.6428571428571,528.7142857142857,101.64285714285714,23488.5,15803.214285714286,6077.428571428572,0.02646583890596918,0.033456123302221516,0.016724648582577217,3.8265306122448983,4.7795236451144945,1.3916955309025993,12600000.0,9071436.0,3541415.0
2020-06-25,39.0,35.0,4.0,894.0,752.0,149.0,31686.0,19456.0,10485.0,0.028214353342170043,0.038651315789473686,0.014210777300906056,3.0952380952380953,3.8582645570117013,1.1294920250803704,38.857142857142854,35.0,3.857142857142857,665.1428571428571,561.5714285714286,105.14285714285714,25242.14285714286,16287.0,7249.285714285715,0.02635049095899714,0.03447973405608329,0.014503892009064932,3.083900226757369,3.8582645570117013,1.089153024184643,44.642857142857146,40.07142857142857,4.642857142857143,630.7857142857143,537.2142857142857,102.64285714285714,24157.14285714286,16111.285714285714,6409.571428571428,0.02611176818450621,0.033343973612108634,0.01601399692424276,3.543083900226758,4.417319217313397,1.3110175291111446,12600000.0,9071436.0,3541415.0
2020-06-26,39.0,38.0,1.0,857.0,742.0,124.0,30425.0,21654.0,6453.0,0.02816762530813476,0.03426618638588713,0.019215868588253526,3.0952380952380953,4.1889729476127044,0.2823730062700926,38.142857142857146,34.714285714285715,3.4285714285714284,688.7142857142857,585.7142857142857,106.28571428571429,25707.0,17024.714285714286,6899.714285714285,0.026790924095160294,0.03440376595369756,0.015404364569961491,3.027210884353742,3.826768519811606,0.9681360214974603,41.92857142857143,37.642857142857146,4.357142857142857,649.5,555.0,103.35714285714286,24560.785714285714,16410.64285714286,6415.428571428572,0.026444593733913817,0.0338195160805923,0.016110715240046317,3.327664399092971,4.149602901112585,1.2303395273196889,12600000.0,9071436.0,3541415.0
2020-06-27,26.0,22.0,4.0,786.0,583.0,204.0,30237.0,21577.0,7079.0,0.025994642325627544,0.027019511516892986,0.028817629608701795,2.0634920634920637,2.4251948644073553,1.1294920250803704,35.57142857142857,32.0,3.5714285714285716,710.4285714285714,589.8571428571429,124.28571428571429,26317.285714285714,17748.428571428572,6747.0,0.026994750869879115,0.03323433060472154,0.018420885472908596,2.82312925170068,3.5275561664106982,1.008475022393188,41.714285714285715,37.714285714285715,4.071428571428571,657.5714285714286,558.5,108.71428571428571,25160.285714285714,16882.14285714286,6545.571428571428,0.026135292581278887,0.03308229320922361,0.016608830397869877,3.310657596371882,4.157476910412609,1.149661525528234,12600000.0,9071436.0,3541415.0
2020-06-28,15.0,14.0,1.0,646.0,507.0,139.0,23789.0,16791.0,6210.0,0.027155407961662954,0.030194747185992497,0.022383252818035427,1.1904761904761905,1.5433058228046805,0.2823730062700926,34.714285714285715,31.428571428571427,3.2857142857142856,708.7142857142857,583.1428571428571,129.85714285714286,26313.428571428572,17575.285714285714,6938.285714285715,0.026933559182166625,0.03317970851926813,0.018716027013671553,2.7551020408163267,3.464564092010507,0.9277970206017327,41.5,37.42857142857143,4.142857142857143,655.7142857142857,553.9285714285714,111.71428571428571,25285.214285714286,16956.214285714286,6593.0,0.025932716183653347,0.03266817475261914,0.016944378236657925,3.2936507936507935,4.125980873212514,1.169831025976098,12600000.0,9071436.0,3541415.0
2020-06-29,12.0,12.0,0.0,738.0,564.0,159.0,26918.0,18446.0,7551.0,0.027416598558585335,0.030575734576601975,0.021056813667063964,0.9523809523809523,1.322833562404012,0.0,33.0,30.0,3.0,748.1428571428571,604.8571428571429,145.14285714285714,27556.14285714286,18307.0,7460.285714285715,0.027149766969252382,0.03303966476523422,0.019455401937880586,2.619047619047619,3.3070839060100297,0.8471190188102778,41.0,36.92857142857143,4.142857142857143,674.6428571428571,564.7142857142857,118.14285714285714,25877.428571428572,17293.35714285714,6817.785714285715,0.026070706959181192,0.03265498312729496,0.017328625758258335,3.253968253968254,4.070862808112347,1.169831025976098,12600000.0,9071436.0,3541415.0
2020-06-30,21.0,16.0,5.0,724.0,623.0,96.0,31069.0,18943.0,7412.0,0.023302970806913643,0.03288813809850605,0.012951969778737183,1.6666666666666667,1.7637780832053491,1.411865031350463,30.571428571428573,27.571428571428573,3.142857142857143,765.7142857142857,618.2857142857143,147.71428571428572,29065.0,19073.714285714286,7807.428571428572,0.02634489199085793,0.03241559064082208,0.018919710166142138,2.4263038548752838,3.0393675898092183,0.8874580197060052,37.357142857142854,33.5,3.9285714285714284,681.8571428571429,570.1428571428571,119.64285714285714,26758.85714285714,17698.14285714286,7130.642857142857,0.025481549500298968,0.032214840943763264,0.016778691562571998,2.96485260770975,3.6929103617112,1.1093225246325065,12600000.0,9071436.0,3541415.0
2020-07-01,30.0,27.0,3.0,828.0,633.0,193.0,33090.0,22938.0,7029.0,0.02502266545784225,0.027596128694742348,0.02745767534499929,2.380952380952381,2.9763755154090266,0.8471190188102778,26.0,23.428571428571427,2.5714285714285716,781.8571428571429,629.1428571428571,152.0,29602.0,19972.14285714286,7459.857142857143,0.02641230804868397,0.031501019276849895,0.02037572531071066,2.0634920634920637,2.582675050407832,0.7261020161230953,33.5,30.428571428571427,3.0714285714285716,702.0,578.9285714285714,126.71428571428571,26980.5,17874.928571428572,7188.642857142857,0.026018791349307832,0.03238774180915808,0.017627010860384932,2.6587301587301586,3.3543279618101725,0.8672885192581417,12600000.0,9071436.0,3541415.0
2020-07-02,36.0,35.0,1.0,869.0,715.0,159.0,30262.0,20746.0,7084.0,0.028715881303284646,0.0344644750795334,0.022444946357989836,2.857142857142857,3.8582645570117013,0.2823730062700926,25.571428571428573,23.428571428571427,2.142857142857143,778.2857142857143,623.8571428571429,153.42857142857142,29398.571428571428,20156.428571428572,6974.0,0.026473589581612327,0.030950777844714554,0.02200008193699045,2.029478458049887,2.582675050407832,0.6050850134359127,32.214285714285715,29.214285714285715,3.0,721.7142857142857,592.7142857142857,129.28571428571428,27320.35714285714,18221.714285714286,7111.642857142857,0.026416722224400956,0.032527910185649773,0.01817944417102739,2.556689342403628,3.220469803709767,0.8471190188102778,12600000.0,9071436.0,3541415.0
2020-07-03,17.0,11.0,6.0,868.0,621.0,247.0,34318.0,22773.0,8424.0,0.025292849233638323,0.027269134501383217,0.029320987654320986,1.3492063492063493,1.2125974322036777,1.6942380376205557,22.428571428571427,19.571428571428573,2.857142857142857,779.8571428571429,606.5714285714286,171.0,29954.714285714286,20316.285714285714,7255.571428571428,0.026034537849992608,0.02985641357390974,0.023568095453739984,1.7800453514739227,2.1574785482065435,0.8067800179145503,30.285714285714285,27.142857142857142,3.142857142857143,734.2857142857143,596.1428571428571,138.64285714285714,27830.85714285714,18670.5,7077.642857142857,0.02638386990801577,0.031929667504504815,0.019588846165490933,2.403628117913832,2.9921235340090746,0.8874580197060052,12600000.0,9071436.0,3541415.0
2020-07-04,10.0,9.0,1.0,862.0,713.0,148.0,33836.0,23453.0,7284.0,0.025475824565551485,0.030401227987890675,0.020318506315211423,0.7936507936507936,0.992125171803009,0.2823730062700926,20.142857142857142,17.714285714285715,2.4285714285714284,790.7142857142857,625.1428571428571,163.0,30468.85714285714,20584.285714285714,7284.857142857143,0.025951557093425604,0.030369907696578526,0.022375181393889478,1.598639455782313,1.9527543064059225,0.6857630152273676,27.857142857142858,24.857142857142858,3.0,750.5714285714286,607.5,143.64285714285714,28393.071428571428,19166.35714285714,7015.928571428572,0.026435020616196608,0.03169616403743166,0.0204738197774452,2.2108843537414966,2.7401552364083104,0.8471190188102778,12600000.0,9071436.0,3541415.0
2020-07-05,6.0,5.0,1.0,639.0,480.0,152.0,27235.0,19305.0,6648.0,0.023462456398017258,0.024864024864024864,0.02286401925391095,0.47619047619047616,0.5511806510016716,0.2823730062700926,18.857142857142858,16.428571428571427,2.4285714285714284,789.7142857142857,621.2857142857143,164.85714285714286,30961.14285714286,20943.428571428572,7347.428571428572,0.025506625816691886,0.029664947750402446,0.02243739306268471,1.4965986394557824,1.8110221390054924,0.6857630152273676,26.785714285714285,23.928571428571427,2.857142857142857,749.2142857142857,602.2142857142857,147.35714285714286,28637.285714285714,19259.35714285714,7142.857142857143,0.026162196137902133,0.031268659760932536,0.02063,2.1258503401360542,2.6377931155079994,0.8067800179145503,12600000.0,9071436.0,3541415.0
2020-07-06,6.0,4.0,2.0,614.0,453.0,159.0,21134.0,14339.0,5944.0,0.029052711270937826,0.031592161238580094,0.026749663526244954,0.47619047619047616,0.4409445208013373,0.5647460125401852,18.0,15.285714285714286,2.7142857142857144,772.0,605.4285714285714,164.85714285714286,30134.85714285714,20356.714285714286,7117.857142857143,0.02561817354368932,0.029740977003024624,0.023161063723030607,1.4285714285714286,1.6850379902051105,0.7664410170188228,25.5,22.642857142857142,2.857142857142857,760.0714285714286,605.1428571428571,155.0,28845.5,19331.85714285714,7289.071428571428,0.026349740117918862,0.03130288273242538,0.021264711358491676,2.0238095238095237,2.4960609481075697,0.8067800179145503,12600000.0,9071436.0,3541415.0
2020-07-07,37.0,31.0,6.0,587.0,456.0,132.0,26994.0,17066.0,6980.0,0.021745573090316366,0.026719793741943044,0.018911174785100286,2.9365079365079363,3.417320036210364,1.6942380376205557,20.285714285714285,17.428571428571427,2.857142857142857,752.4285714285714,581.5714285714286,170.0,29552.714285714286,20088.571428571428,7056.142857142857,0.0254605571641957,0.028950362679561942,0.0240924827404693,1.6099773242630384,1.9212582692058264,0.8067800179145503,25.428571428571427,22.5,3.0,759.0714285714286,599.9285714285714,158.85714285714286,29308.85714285714,19581.14285714286,7431.785714285715,0.025899045632232092,0.030638077450608456,0.021375366427987888,2.018140589569161,2.480312929507522,0.8471190188102778,12600000.0,9071436.0,3541415.0
2020-07-08,36.0,28.0,8.0,980.0,765.0,221.0,32742.0,21051.0,7558.0,0.029930975505466983,0.036340316374519024,0.02924053982535062,2.857142857142857,3.086611645609361,2.2589840501607408,21.142857142857142,17.571428571428573,3.5714285714285716,774.1428571428571,600.4285714285714,174.0,29503.0,19819.0,7131.714285714285,0.026239462330707286,0.03029560378568906,0.02439806097512119,1.6780045351473922,1.937006287805875,1.008475022393188,23.571428571428573,20.5,3.0714285714285716,778.0,614.7857142857143,163.0,29552.5,19895.571428571428,7295.785714285715,0.026326029946705017,0.0309006311526614,0.0223416649533488,1.8707482993197282,2.2598406691068536,0.8672885192581417,12600000.0,9071436.0,3541415.0
2020-07-09,20.0,16.0,3.0,1018.0,782.0,236.0,36180.0,23478.0,10361.0,0.028137092316196793,0.033307777493824006,0.022777724157899817,1.5873015873015872,1.7637780832053491,0.8471190188102778,18.857142857142858,14.857142857142858,3.857142857142857,795.4285714285714,610.0,185.0,30348.428571428572,20209.285714285714,7599.857142857143,0.02620987671755186,0.03018414448803591,0.024342562830128384,1.4965986394557824,1.6377939344049672,1.089153024184643,22.214285714285715,19.142857142857142,3.0,786.8571428571429,616.9285714285714,169.21428571428572,29873.5,20182.85714285714,7286.928571428572,0.026339636897489176,0.030566959229898077,0.02322161992609075,1.7630385487528346,2.1102344924064,0.8471190188102778,12600000.0,9071436.0,3541415.0
2020-07-10,25.0,24.0,2.0,1317.0,981.0,340.0,32987.0,24200.0,7937.0,0.039924818868038926,0.04053719008264463,0.04283734408466675,1.9841269841269842,2.645667124808024,0.5647460125401852,20.0,16.714285714285715,3.2857142857142856,859.5714285714286,661.4285714285714,198.28571428571428,30158.285714285714,20413.14285714286,7530.285714285715,0.028501998976827026,0.03240209388909106,0.026331765062983757,1.5873015873015872,1.842518176205588,0.9277970206017327,21.214285714285715,18.142857142857142,3.0714285714285716,819.7142857142857,634.0,184.64285714285714,30056.5,20364.714285714286,7392.928571428572,0.027272446416391986,0.031132280625451585,0.02497560410044347,1.6836734693877553,1.9999983622060655,0.8672885192581417,12600000.0,9071436.0,3541415.0
2020-07-11,23.0,23.0,0.0,1195.0,833.0,359.0,32345.0,22051.0,9620.0,0.036945432060596695,0.03777606457757018,0.03731808731808732,1.8253968253968254,2.5354309946076894,0.0,21.857142857142858,18.714285714285715,3.142857142857143,907.1428571428571,678.5714285714286,228.42857142857142,29945.285714285714,20212.85714285714,7864.0,0.030293344528354093,0.033571277122058096,0.029047376834762387,1.7346938775510206,2.062990436606257,0.8874580197060052,21.0,18.214285714285715,2.7857142857142856,848.9285714285714,651.8571428571429,195.71428571428572,30207.071428571428,20398.571428571428,7574.428571428572,0.028103637038630974,0.03195601932908467,0.025838818581316838,1.6666666666666667,2.0078723715060898,0.7866105174666864,12600000.0,9071436.0,3541415.0
